,sig
NON_CA_REFUND_TRANSFER_FLAG_PY administrativeassistant_spouse_PY^2,-0.361840077408
NON_CA_REFUND_TRANSFER_FLAG_PY^2 administrativeassistant_spouse_PY,-0.361840077408
MAX_FLAG_PY^2 FSCHC_FLAG_PY,-0.367049500032
MAX_FLAG_PY FSCHC_FLAG_PY,-0.367049500032
MAX_FLAG_PY FSCHC_FLAG_PY^2,-0.367049500032
NON_CA_REFUND_TRANSFER_FLAG_PY MAX_FLAG_PY administrativeassistant_spouse_PY,-0.372378809413
NON_CA_REFUND_TRANSFER_FLAG_PY FSCHC_FLAG_PY administrativeassistant_spouse_PY,-0.383759098196
NON_CA_REFUND_TRANSFER_FLAG_PY FSCHF_FLAG_PY^2,-0.386113521472
NON_CA_REFUND_TRANSFER_FLAG_PY^2 FSCHF_FLAG_PY,-0.386113521472
NON_CA_REFUND_TRANSFER_FLAG_PY FSCHF_FLAG_PY,-0.386113521472
FSCHA_FLAG_PY administrativeassistant_spouse_PY,-0.392831447161
FSCHA_FLAG_PY administrativeassistant_spouse_PY^2,-0.392831447161
FSCHA_FLAG_PY^2 administrativeassistant_spouse_PY,-0.392831447161
MAX_FLAG_PY FSCHE_FLAG_PY^2,-0.41644807499
MAX_FLAG_PY^2 FSCHE_FLAG_PY,-0.41644807499
MAX_FLAG_PY FSCHE_FLAG_PY,-0.41644807499
FSCHA_FLAG_PY FSCHD_FLAG_PY bookkeeper_spouse_PY,-0.418539437183
NON_CA_REFUND_TRANSFER_FLAG_PY^2 FSCHD_FLAG_PY,-0.440424527865
NON_CA_REFUND_TRANSFER_FLAG_PY FSCHD_FLAG_PY,-0.440424527865
NON_CA_REFUND_TRANSFER_FLAG_PY FSCHD_FLAG_PY^2,-0.440424527865
FSCHE_FLAG_PY FSCHC_FLAG_PY attorney_taxpayer_PY,-0.454995888738
FSCHC_FLAG_PY FSCHD_FLAG_PY,-0.458385017279
FSCHC_FLAG_PY^2 FSCHD_FLAG_PY,-0.458385017279
FSCHC_FLAG_PY FSCHD_FLAG_PY^2,-0.458385017279
MAX_FLAG_PY FSCHD_FLAG_PY^2,-0.46548510358
MAX_FLAG_PY FSCHD_FLAG_PY,-0.46548510358
MAX_FLAG_PY^2 FSCHD_FLAG_PY,-0.46548510358
FSCHA_FLAG_PY FSCHC_FLAG_PY bookkeeper_spouse_PY,-0.476505625109
FSCHA_FLAG_PY NON_CA_REFUND_TRANSFER_FLAG_PY^2,-0.485200314065
FSCHA_FLAG_PY^2 NON_CA_REFUND_TRANSFER_FLAG_PY,-0.485200314065
FSCHA_FLAG_PY NON_CA_REFUND_TRANSFER_FLAG_PY,-0.485200314065
NON_CA_REFUND_TRANSFER_FLAG_PY FSCHC_FLAG_PY^2,-0.529489998273
NON_CA_REFUND_TRANSFER_FLAG_PY^2 FSCHC_FLAG_PY,-0.529489998273
NON_CA_REFUND_TRANSFER_FLAG_PY FSCHC_FLAG_PY,-0.529489998273
NON_CA_REFUND_TRANSFER_FLAG_PY^2 FSCHE_FLAG_PY,-0.535407954936
NON_CA_REFUND_TRANSFER_FLAG_PY FSCHE_FLAG_PY^2,-0.535407954936
NON_CA_REFUND_TRANSFER_FLAG_PY FSCHE_FLAG_PY,-0.535407954936
